"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Herc1",0.643611908803695,-0.111666858342482,0.644,0.582,1
"Lims1",0.645690085060609,-0.228032835984231,0.251,0.242,1
"Ubr5",0.645761245322606,-0.183231651437879,0.63,0.563,1
"Fut9",0.646911238425665,-0.192855910093331,0.498,0.483,1
"Fam193a",0.647854616184694,-0.209665230677155,0.501,0.465,1
"Zhx3",0.653670223281239,-0.244742208213384,0.476,0.443,1
"Golga1",0.65613213557533,-0.243663393432923,0.284,0.281,1
"Kifbp",0.656642930064936,-0.255116814127375,0.291,0.282,1
"D10Wsu102e",0.658390217903536,-0.373140060642353,0.293,0.28,1
"Smarca2",0.658463440722604,-0.167162496069145,0.408,0.391,1
"Mink1",0.659514950632819,-0.131312414055881,0.381,0.369,1
"Sbf1",0.659702872079691,-0.112700841150804,0.25,0.246,1
"Strn",0.662773893896964,-0.435129042843127,0.307,0.316,1
"Srpk2",0.663101418320401,-0.122193397588795,0.591,0.548,1
"Aimp1",0.669139562442939,-0.16961998206973,0.25,0.262,1
"Gtf2h5",0.670584143620975,-0.22940370315478,0.256,0.248,1
"C2cd5",0.673418070874731,-0.209400101346321,0.533,0.48,1
"Rpl5",0.673829203307725,-0.32614529936016,0.332,0.337,1
"Smarca4",0.675954468798187,-0.191777210684932,0.392,0.378,1
"Pcbp3",0.676245245454673,-0.379500525755674,0.274,0.281,1
"Depdc5",0.678426666685267,-0.240627664381211,0.337,0.345,1
"Foxp1",0.678829402957056,-0.30473319433645,0.527,0.493,1
"Gdap1",0.67901644003394,-0.206640796702811,0.312,0.306,1
"Pum1",0.679472404520286,-0.140537583854304,0.462,0.44,1
"Ppm1a",0.681769419747358,-0.286419125473031,0.317,0.307,1
"Lrrc28",0.682508921067495,-0.386343154874775,0.302,0.29,1
"Spink10",0.682655837105073,-0.447322153328169,0.25,0.258,1
"Col4a3bp",0.684471040359936,-0.298697108243438,0.293,0.302,1
"Homer1",0.686802752875741,-0.437333432543238,0.495,0.461,1
"Zeb1",0.691802148261855,-0.176067530999041,0.486,0.459,1
"Emc7",0.694206284176317,-0.188892169771862,0.33,0.323,1
"Klhl2",0.694973189738628,-0.335450465172351,0.607,0.577,1
"Ank",0.69608201754393,-0.27096709845292,0.509,0.473,1
"Celf3",0.696524852390469,-0.276333373119624,0.415,0.404,1
"Scaper",0.696641508467314,-0.313864116376491,0.477,0.44,1
"Pacrg",0.699498356596677,-0.427036800591575,0.27,0.275,1
"Fam149b",0.70097886326267,-0.404786064852448,0.24,0.252,1
"Wasf1",0.700986022562809,-0.16902626486445,0.693,0.634,1
"Spns2",0.70176424487535,-0.289803423552938,0.265,0.26,1
"Celf5",0.702004021789786,-0.142361241073733,0.443,0.42,1
"Mapk8",0.703019222220564,-0.243604897631996,0.393,0.381,1
"Sbf2",0.703326876325236,-0.120547621678876,0.495,0.494,1
"Car11",0.706757284890927,0.113225879032103,0.269,0.27,1
"Gda",0.707537227879412,-0.43486229088824,0.303,0.308,1
"Khdc4",0.707669687510284,-0.137737705041994,0.284,0.28,1
"Maml2",0.709227245615621,0.127620340361474,0.585,0.581,1
"Spred1",0.709624108089291,-0.331651450056104,0.28,0.293,1
"Pkp4",0.711150324135077,-0.201293698235164,0.618,0.563,1
"Strn4",0.713324289217875,-0.265742624944423,0.349,0.336,1
"Aplp2",0.716380305408778,-0.103662934057726,0.535,0.509,1
"Lmo3",0.716580963861446,-0.418361218842613,0.411,0.384,1
"Eml5",0.717705104412274,-0.188812637644022,0.603,0.536,1
"Tmem178",0.718415451946262,-0.205761553216332,0.494,0.443,1
"Rnf214",0.71916783674478,-0.1282876005691,0.25,0.251,1
"Peg3",0.71952487320888,-0.319826529944567,0.396,0.398,1
"Nsg1",0.721420019093543,-0.278636756268812,0.295,0.281,1
"Ntrk2",0.722060495891703,-0.129277032730728,0.729,0.659,1
"Klhl32",0.725250560125825,-0.177492105462683,0.266,0.272,1
"Gfod1",0.726166623994854,-0.358168005780104,0.483,0.457,1
"Rspry1",0.726509113040196,-0.15688937150234,0.265,0.26,1
"Pdia3",0.727441071619651,-0.219254424900217,0.323,0.316,1
"Epn1",0.727490257255061,-0.21698769240525,0.33,0.322,1
"Samd5",0.727717136692607,-0.243597825696338,0.396,0.386,1
"Smarcc2",0.728876699602178,-0.41892284173142,0.341,0.342,1
"Zranb1",0.728929702396496,-0.346902665629216,0.33,0.335,1
"Lrp11",0.729416060381467,-0.220747307797247,0.318,0.311,1
"Fnip1",0.729455618546469,-0.275185188160448,0.422,0.397,1
"Trim44",0.730301794282673,-0.178257013155526,0.446,0.43,1
"Glrb",0.736264671363377,-0.153397983176219,0.389,0.382,1
"Sclt1",0.736620640728503,-0.278383826972374,0.396,0.38,1
"Cfdp1",0.738812665648625,-0.236170233193504,0.319,0.314,1
"Laptm4a",0.739722340656256,-0.163172757234781,0.355,0.346,1
"Trim2",0.740364785524657,-0.113192170690831,0.744,0.68,1
"Pde7a",0.740774473036719,-0.130577307844414,0.317,0.31,1
"Usp33",0.741381189913505,-0.172724573175633,0.377,0.38,1
"Zscan26",0.7421666410491,-0.329880923711961,0.27,0.282,1
"Tm9sf4",0.744112824224468,-0.152896196959108,0.292,0.294,1
"Dmtf1",0.744131966884734,-0.333635122942828,0.273,0.27,1
"Sh3gl2",0.744892224489323,-0.193502382047735,0.634,0.591,1
"Edem3",0.745556053772304,-0.290254906990848,0.25,0.263,1
"Gng12",0.747242672890481,-0.114906560701779,0.288,0.284,1
"Flrt2",0.749476761407327,-0.146093642369924,0.476,0.43,1
"Atp6v1c1",0.750113104866867,-0.295922039061724,0.303,0.295,1
"Ncoa2",0.752999094622692,-0.164812647360279,0.517,0.473,1
"Pls3",0.753758222644917,-0.200057432893776,0.356,0.345,1
"Pitpnm2",0.754734675435857,-0.286296294590429,0.295,0.294,1
"Cdkl2",0.755445953861292,-0.155821830490832,0.329,0.321,1
"Csnk1g3",0.757342544466979,-0.265202875753189,0.422,0.413,1
"Ephb2",0.759380023488718,-0.184433149704155,0.363,0.355,1
"Mical3",0.759453034667831,-0.252730080344773,0.495,0.451,1
"Akap10",0.76152374975955,-0.277756857333325,0.312,0.306,1
"Nalcn",0.761970364956955,-0.194680897408961,0.576,0.536,1
"Rlf",0.763518102653735,-0.278986456434147,0.417,0.41,1
"Socs7",0.765737435190056,-0.322932638298037,0.262,0.272,1
"Cacng8",0.769592728404137,-0.381094826692531,0.441,0.418,1
"Cpeb4",0.769993986487813,-0.143534359863809,0.523,0.491,1
"Usp29",0.772373143758153,-0.328262484152899,0.269,0.269,1
"Arid1a",0.772756289332803,-0.257987435269267,0.293,0.302,1
"Mtch2",0.77281144820654,-0.191622646184146,0.307,0.302,1
"Kcnb1",0.775102314833128,-0.119102601073595,0.299,0.306,1
"mt-Co3",0.776252274015384,-0.138088585424206,0.973,0.92,1
"Sh3kbp1",0.777696206780179,-0.310007831450149,0.392,0.369,1
"Dhx15",0.782433065317606,-0.112132824337263,0.271,0.289,1
"Virma",0.782993298787814,-0.134790330924115,0.302,0.298,1
"Ccbe1",0.787245080773318,-0.294691169655517,0.52,0.456,1
"Agap3",0.787481352664378,-0.264693589517481,0.311,0.322,1
"Syt7",0.787566247285065,-0.181778816565268,0.55,0.525,1
"Abhd2",0.789137123362101,-0.111716737415158,0.258,0.259,1
"Olfml2b",0.789756536892526,-0.168314800491001,0.289,0.292,1
"Ppm1b",0.790591858836299,-0.272454831953615,0.276,0.275,1
"Ldlrad4",0.793304778724409,-0.162971597650151,0.576,0.514,1
"Enox1",0.794081895631507,-0.101673197916802,0.744,0.708,1
"Il1rap",0.795239085943757,-0.155471505308665,0.477,0.457,1
"Scaf8",0.795519177829966,-0.219552180397219,0.453,0.434,1
"Ptges3",0.797634496283296,-0.158104675909434,0.263,0.269,1
"Aak1",0.797794688461522,-0.203373841635319,0.685,0.606,1
"Marf1",0.797813220450895,-0.291148641712754,0.277,0.273,1
"Slc38a9",0.798934661536606,-0.315265594497063,0.329,0.334,1
"Sarnp",0.80214273264085,-0.242706156833324,0.341,0.349,1
"Ccdc88a",0.80390221372365,-0.144404839874834,0.644,0.585,1
"Actr3",0.8049564254466,-0.190977789084341,0.532,0.49,1
"Dclk2",0.805403590740917,-0.301338773500195,0.364,0.364,1
"Kcna1",0.805559358996253,-0.206778185496611,0.321,0.319,1
"Nav1",0.80748930966189,-0.378772799788635,0.487,0.449,1
"Arid1b",0.81138104612361,-0.196091724260052,0.709,0.632,1
"Cul3",0.811759139634308,-0.272077770389022,0.411,0.4,1
"Ablim2",0.814811720025844,-0.238934684166084,0.374,0.363,1
"Zfpm2",0.81501656460414,-0.147910783238911,0.553,0.534,1
"Dlgap3",0.817810758972804,-0.164918097354156,0.31,0.314,1
"Stk38",0.818452069680884,-0.167595052756464,0.315,0.323,1
"Asxl1",0.818886971657767,-0.213561354837142,0.377,0.373,1
"Tead1",0.821586070828148,-0.196818171430491,0.265,0.261,1
"Arhgef2",0.821684214924439,-0.217641858858249,0.303,0.302,1
"Atg4c",0.823142791224675,-0.161739512183344,0.33,0.328,1
"Atp6v1g2",0.825537389620956,-0.322884801900437,0.262,0.255,1
"P2ry12",0.825664315549094,-0.118707855579682,0.286,0.292,1
"Disp2",0.826142006801167,-0.413825908656081,0.297,0.301,1
"Rbms3",0.827121521385664,-0.100224013848635,0.387,0.38,1
"Hsph1",0.827218694390449,-0.302957584819691,0.3,0.296,1
"Gm21992",0.82737951873309,-0.243677115079263,0.326,0.322,1
"Neto1",0.828344379239758,-0.206609780542304,0.499,0.468,1
"Hdac8",0.830914419336778,-0.19040716230652,0.452,0.426,1
"Phlpp1",0.833518720634491,-0.424951444239543,0.475,0.458,1
"Limch1",0.834351855882872,-0.309472997705414,0.469,0.446,1
"Dnajc1",0.834964290517835,-0.138850552283507,0.619,0.557,1
"Ankrd11",0.836115484471745,-0.285984594244228,0.57,0.507,1
"Vps35l",0.836707599818336,-0.120688192857736,0.27,0.271,1
"Rtn4",0.838022784400509,-0.133955268574772,0.742,0.667,1
"Cox6a1",0.843623419888787,-0.128993007022264,0.306,0.305,1
"Hpca",0.844450022317266,-0.100942199387939,0.648,0.619,1
"mt-Nd1",0.845396702302088,-0.21315036225602,0.484,0.461,1
"Ar",0.845650607743276,-0.206591129140127,0.252,0.247,1
"Tbc1d24",0.846863615593787,-0.387877402574705,0.263,0.269,1
"Ptpn11",0.847609966683679,-0.186438142939411,0.277,0.276,1
"Dzank1",0.84966114789098,-0.285665069976401,0.261,0.261,1
"Epb41l1",0.851818741330825,-0.141968806898969,0.486,0.469,1
"Sptlc1",0.853181955281565,-0.18283938424866,0.248,0.251,1
"Akap9",0.853578800796623,-0.265047079590572,0.381,0.37,1
"Prkar1b",0.856140801052767,-0.103591194195378,0.322,0.321,1
"Slc9a9",0.857670201099883,-0.236062455373629,0.362,0.355,1
"Me3",0.859363000077746,-0.258193043167014,0.506,0.445,1
"Septin7",0.864360606521114,-0.456297391255235,0.449,0.43,1
"Nrp1",0.864424299350076,-0.162639037431697,0.603,0.544,1
"Sybu",0.864537531137434,-0.287828496363974,0.577,0.537,1
"Phc2",0.867163002370224,-0.262510664220251,0.318,0.322,1
"Vamp2",0.868017110234949,-0.122732464958344,0.302,0.309,1
"Tasor2",0.874918660337265,-0.178912056075937,0.288,0.294,1
"Tpm3",0.87661875578216,-0.170583524619128,0.341,0.342,1
"Tsga10",0.876781574302502,-0.11635211779593,0.332,0.333,1
"Tulp4",0.879348032446792,-0.264340897160146,0.432,0.417,1
"Ripor2",0.881475047695999,-0.315703460014072,0.415,0.393,1
"Upp2",0.883850981732617,-0.250650315521996,0.602,0.556,1
"Diaph2",0.884481764407376,-0.20384450434008,0.565,0.53,1
"Pkd1",0.886290446673472,-0.411330435864106,0.375,0.357,1
"Tpt1",0.889637781082241,-0.119887043636772,0.606,0.576,1
"Adcy5",0.890637787642983,-0.122974018716713,0.258,0.262,1
"Zmynd8",0.890889449268992,-0.181593956438199,0.574,0.534,1
"Ociad2",0.891254993390856,-0.152038295989214,0.386,0.378,1
"Arhgap5",0.89169327882015,-0.180646542399825,0.468,0.46,1
"Tenm3",0.892281517195405,-0.298843554613871,0.304,0.294,1
"Taf15",0.892393286662744,-0.264999036319391,0.408,0.398,1
"Snrnp48",0.893417904689767,-0.110701751617854,0.317,0.323,1
"Pank2",0.893850843018323,-0.135309192264875,0.261,0.27,1
"Cpne7",0.894159894239211,-0.184101546874635,0.34,0.324,1
"Myo9a",0.897730454507708,-0.189867139166958,0.63,0.571,1
"Acox1",0.898023115777141,-0.256516271136006,0.255,0.255,1
"Atp5k",0.900455202059211,-0.165774366992846,0.345,0.347,1
"Nsg2",0.902928434584521,-0.172754570208924,0.583,0.539,1
"Tef",0.903262866932312,-0.226222556494504,0.314,0.31,1
"Chordc1",0.904905903187032,-0.289322959798889,0.27,0.27,1
"Dennd1b",0.908923088331508,-0.177074029345549,0.348,0.352,1
"Mapre2",0.910305713305451,-0.384286065556574,0.389,0.378,1
"Wdr37",0.910411842224877,-0.229525275530961,0.333,0.336,1
"Bex2",0.910775816975117,-0.170762767626465,0.431,0.422,1
"Plekhm2",0.912932766494488,-0.23994429562645,0.284,0.288,1
"Golga4",0.915783436955372,-0.306248322136284,0.292,0.298,1
"Acvr1",0.916197740852189,-0.272661340883176,0.381,0.376,1
"Dpysl2",0.91713588051701,-0.223392724835952,0.494,0.481,1
"Dgkh",0.917909948812852,-0.12347357394023,0.588,0.56,1
"Eif1",0.91837994162598,-0.201572575141441,0.557,0.53,1
"Lyst",0.919443458681395,-0.218190543621884,0.506,0.492,1
"Camkmt",0.921606340959158,-0.2566238157013,0.45,0.438,1
"Ralgapa2",0.922364193822516,-0.18400974271456,0.574,0.536,1
"Spock3",0.924242878972399,-0.237526612087169,0.442,0.431,1
"Atf7ip",0.924955152611337,-0.209906588050786,0.345,0.351,1
"Ndufc2",0.92587305944237,-0.164052626068321,0.269,0.271,1
"Eps15",0.9292167772795,-0.347656021674094,0.442,0.42,1
"mt-Co2",0.930586174729687,-0.222818314506136,0.895,0.82,1
"Arhgap20",0.932884891917576,-0.430390430071188,0.261,0.258,1
"Ube2q2",0.934293348186653,-0.254332842983713,0.251,0.252,1
"Slc9a7",0.939828203681168,-0.251238529944603,0.311,0.311,1
"Fbxl16",0.941145459326627,-0.238013501079181,0.393,0.382,1
"Arhgap12",0.94119093333024,-0.218022083169854,0.261,0.253,1
"Nav2",0.942450788670979,-0.240210059265749,0.714,0.643,1
"Hnrnpc",0.946694069277018,-0.428082364881475,0.426,0.411,1
"Trp53bp1",0.953317863211019,-0.175528085301577,0.306,0.307,1
"Med15",0.953597934142046,-0.248719876319575,0.293,0.295,1
"Akap11",0.953669504195369,-0.240852808001457,0.505,0.489,1
"Ildr2",0.957410616609141,-0.2620580718453,0.326,0.32,1
"Cblb",0.958424434702614,-0.121162294236398,0.342,0.34,1
"Hp1bp3",0.95892951151022,-0.325133275215053,0.299,0.303,1
"Abhd6",0.959678712451411,-0.179207946124293,0.297,0.299,1
"Ubl3",0.95985274147963,-0.14210646433601,0.413,0.403,1
"Scd2",0.961406579598051,-0.295874968421917,0.438,0.415,1
"Ndrg3",0.962136521754528,-0.112553342995106,0.602,0.542,1
"Tcp11l1",0.964328288463829,-0.176032486975765,0.347,0.35,1
"Rnf112",0.964426600729248,-0.159179780555384,0.514,0.492,1
"Cbx5",0.965577228526042,-0.185052548684089,0.319,0.323,1
"Slf2",0.966358661183115,-0.194652576723541,0.355,0.347,1
"Mon2",0.966941726925515,-0.259400907113391,0.396,0.386,1
"Nckap1",0.967625935199803,-0.125880830701416,0.739,0.693,1
"Snapc3",0.97040455447718,-0.318442370706037,0.304,0.301,1
"Prpf40a",0.971600697852254,-0.371993813450456,0.407,0.387,1
"Rps7",0.971789216761808,-0.235394691700266,0.471,0.466,1
"Tcaf1",0.971805579203775,-0.275155983553097,0.514,0.489,1
"Rps5",0.972271122779834,-0.221398037835925,0.278,0.279,1
"Asap2",0.972987096929915,-0.258631904603905,0.266,0.264,1
"Mrps9",0.973542379337541,-0.132915665365685,0.27,0.277,1
"Sik3",0.973588723070583,-0.19925120814161,0.589,0.536,1
"Urgcp",0.977851742982635,-0.246780831810208,0.302,0.305,1
"Sf3b2",0.979153057424039,-0.168091016095572,0.289,0.294,1
"Ap3b1",0.979716982232463,-0.2517566923937,0.408,0.398,1
"Cnih2",0.981189329699892,-0.133505626233758,0.288,0.29,1
"Plcl1",0.982434365191681,-0.199203655621302,0.696,0.644,1
"Dynll2",0.983762515170364,-0.128715707980926,0.28,0.28,1
"Slc8a2",0.98600540097416,-0.132957124432837,0.37,0.374,1
"Psd",0.988601719120871,-0.161411419151533,0.351,0.349,1
"Manf",0.98938419453174,-0.237213421994217,0.416,0.41,1
"Acadsb",0.990372688049954,-0.325998257731927,0.267,0.266,1
"Soga3",0.999959069349803,-0.26350673000206,0.468,0.445,1
